FIRE_NAME,FIRE_SIZE,STATE,FIRE_YEAR,STAT_CAUSE_DESCR
TIMBER,1520.0,NM,1994,Missing/Undefined
ANGEL FIRE,720.0,NM,1994,Missing/Undefined
POWER,1400.0,NM,1994,Missing/Undefined
RW FIRE,640.0,NM,1994,Missing/Undefined
WINDSOCK,1000.0,NM,1994,Missing/Undefined
TAXIWAY,1000.0,NM,1994,Missing/Undefined
SHOENAIL,1300.0,NM,1994,Missing/Undefined
SIMMS,1280.0,NM,1994,Missing/Undefined
GABLE,4000.0,NM,1994,Missing/Undefined
PASS,12544.0,NM,1994,Missing/Undefined
DUMP,1240.0,NM,1994,Missing/Undefined
WILTON,1920.0,NM,1994,Missing/Undefined
TUCKER #1,1280.0,NM,1994,Missing/Undefined
ROADRUNNER,1500.0,NM,1994,Missing/Undefined
TEE,720.0,NM,1994,Missing/Undefined
MCKOWEN,1000.0,NM,1994,Missing/Undefined
GAME,1000.0,NM,1994,Missing/Undefined
SAND,1000.0,NM,1994,Missing/Undefined
FITZGERALD,640.0,NM,1994,Missing/Undefined
WILSON,1420.0,NM,1994,Missing/Undefined
GALLOWAY,1420.0,NM,1994,Missing/Undefined
WHEELER#2,1000.0,NM,1994,Missing/Undefined
GILLISPEE,900.0,NM,1994,Missing/Undefined
CLAVEL,1920.0,NM,1994,Missing/Undefined
ROUGH,6600.0,NM,1994,Missing/Undefined
DEER,1000.0,NM,1994,Missing/Undefined
STONE,1350.0,NM,1994,Missing/Undefined
WESTERN,1600.0,NM,1994,Missing/Undefined
HORMIGA,3000.0,NM,1994,Missing/Undefined
WERTHIEM,1920.0,NM,1994,Missing/Undefined
CAM-CO,640.0,NM,1994,Missing/Undefined
STARBACK,2000.0,NM,1994,Missing/Undefined
DAN'S,800.0,NM,1994,Missing/Undefined
MITCHELL,2500.0,NM,1994,Missing/Undefined
BOJAX,960.0,NM,1994,Missing/Undefined
DOUBLE V,640.0,NM,1994,Missing/Undefined
BROOKS,800.0,NM,1994,Missing/Undefined
NORTON,900.0,NM,1994,Missing/Undefined
ALEXANDER,1200.0,NM,1994,Missing/Undefined
BO JACKS,640.0,NM,1994,Missing/Undefined
TURKEY,850.0,NM,1994,Missing/Undefined
JACK,3000.0,NM,1995,Missing/Undefined
CHAVAROO,1700.0,NM,1995,Missing/Undefined
SAUBLE,350.0,NM,1995,Missing/Undefined
DUNCAN,400.0,NM,1995,Missing/Undefined
OJO FELIZ,700.0,NM,1995,Missing/Undefined
MORGAN,350.0,NM,1995,Missing/Undefined
CAPROCK #3,400.0,NM,1995,Missing/Undefined
TIABAN,1920.0,NM,1995,Missing/Undefined
OHARA,1450.0,NM,1995,Missing/Undefined
CARRICHAEL,400.0,NM,1995,Missing/Undefined
DAVIS,450.0,NM,1995,Missing/Undefined
STONER,2200.0,NM,1995,Missing/Undefined
PONDER,1300.0,NM,1995,Missing/Undefined
MILLER,400.0,NM,1995,Missing/Undefined
SIMMONS,1200.0,NM,1995,Missing/Undefined
11MI,2240.0,NM,1995,Missing/Undefined
SANTA FE RR,640.0,NM,1995,Missing/Undefined
MONTE 2,1900.0,NM,1995,Missing/Undefined
SHORTESS,504.8,NM,1995,Missing/Undefined
JIMMY,640.0,NM,1995,Missing/Undefined
PUERCO,420.0,NM,1995,Missing/Undefined
BUCK,1600.0,NM,1995,Missing/Undefined
LOVELACE,750.0,NM,1995,Missing/Undefined
ROAD RUNNER,800.0,NM,1995,Missing/Undefined
FROST,2000.0,NM,1995,Missing/Undefined
GNATKOWSKI,450.0,NM,1995,Missing/Undefined
MCKINGHT,3000.0,NM,1995,Missing/Undefined
MILLER,321.0,NM,1995,Missing/Undefined
DAVIS,350.0,NM,1995,Missing/Undefined
FARLEY,10000.0,NM,1996,Missing/Undefined
RABBIT,7600.0,NM,1996,Missing/Undefined
NOSSKER,1500.0,NM,1996,Missing/Undefined
MARCHETTI,700.0,NM,1996,Missing/Undefined
REST AREA,2000.0,NM,1996,Missing/Undefined
MARCIAL,2362.0,NM,1996,Missing/Undefined
SUGARITE,2500.0,NM,1996,Missing/Undefined
AWNY,1280.0,NM,1996,Missing/Undefined
TRAILER,760.0,NM,1996,Missing/Undefined
PASTURA,1000.0,NM,1996,Missing/Undefined
SMITH,1600.0,NM,1996,Missing/Undefined
BECK,1200.0,NM,1996,Missing/Undefined
ZURICH,1500.0,NM,1996,Missing/Undefined
GRANITE,800.0,NM,1996,Missing/Undefined
BLACK,800.0,NM,1996,Missing/Undefined
WHEELER,1800.0,NM,1996,Missing/Undefined
BURGETTE,3000.0,NM,1996,Missing/Undefined
ULIBARRI,4000.0,NM,1996,Missing/Undefined
NO MANS,800.0,NM,1996,Missing/Undefined
INDUSTRIAL,1000.0,NM,1996,Missing/Undefined
ROJO,890.0,NM,1996,Missing/Undefined
529 BUCKEYE,640.0,NM,1996,Missing/Undefined
JEAN,3000.0,NM,1996,Missing/Undefined
LIVESTOCK,2240.0,NM,1996,Missing/Undefined
CAPROCK,10240.0,NM,1997,Missing/Undefined
WALLIN #1,400.0,NM,1997,Missing/Undefined
WALLIN #2,400.0,NM,1997,Missing/Undefined
JACKSON,250.0,NM,1997,Missing/Undefined
UBAR,3220.0,NM,1997,Missing/Undefined
HORTON,25000.0,NM,1997,Missing/Undefined
HOXIE,900.0,NM,1997,Missing/Undefined
BRANCH,1500.0,NM,1997,Missing/Undefined
GARITA,8000.0,NM,1997,Missing/Undefined
CAIN,2500.0,NM,1997,Missing/Undefined
PEREZ,38000.0,NM,1997,Missing/Undefined
STILES,275.0,NM,1997,Missing/Undefined
BACK,500.0,NM,1997,Missing/Undefined
RINKER,5200.0,NM,1997,Missing/Undefined
OLNA,2500.0,NM,1997,Missing/Undefined
RICKESTON,730.0,NM,1997,Missing/Undefined
VANVIER,250.0,NM,1997,Missing/Undefined
JUNCTION,250.0,NM,1997,Missing/Undefined
KIZER,760.0,NM,1997,Missing/Undefined
CUEVO,1200.0,NM,1997,Missing/Undefined
TIVIS,320.0,NM,1997,Missing/Undefined
CR-50,5760.0,NM,1997,Missing/Undefined
BECKEYE,1300.0,NM,1997,Missing/Undefined
SNIDERRANCH,400.0,NM,1997,Missing/Undefined
WILDHOUSE,600.0,NM,1997,Missing/Undefined
JUSTICE,300.0,NM,1997,Missing/Undefined
ANGEL,2500.0,NM,1997,Missing/Undefined
EDISON 100,2000.0,NM,1997,Missing/Undefined
EXPECTATIONS,1200.0,NM,1997,Missing/Undefined
FARMHOUSE,1000.0,NM,1997,Missing/Undefined
PARADE,600.0,NM,1997,Missing/Undefined
QUADERANCH,300.0,NM,1997,Missing/Undefined
MILLER,300.0,NM,1997,Missing/Undefined
SILO,250.0,NM,1997,Missing/Undefined
HOWE,1920.0,NM,1997,Missing/Undefined
PUCKET,300.0,NM,1998,Missing/Undefined
GABELA,1000.0,NM,1998,Missing/Undefined
HYLONESOME,3300.0,NM,1998,Missing/Undefined
VRAIN,400.0,NM,1998,Missing/Undefined
RAMADA,600.0,NM,1998,Missing/Undefined
PEREZ,1000.0,NM,1998,Missing/Undefined
BEARD,4323.0,NM,1998,Missing/Undefined
CROWNOVER II,400.0,NM,1998,Missing/Undefined
HILL,700.0,NM,1998,Missing/Undefined
ENCINOSA,750.0,NM,1998,Missing/Undefined
REVETA,300.0,NM,1998,Missing/Undefined
CUARTITOS,300.0,NM,1998,Missing/Undefined
ELROD,350.0,NM,1998,Missing/Undefined
TEX,2560.0,NM,1998,Missing/Undefined
CROSS,900.0,NM,1998,Missing/Undefined
LUCE,600.0,NM,1998,Missing/Undefined
,1586.0,AZ,1995,Missing/Undefined
SNIDER,3500.0,NM,1999,Missing/Undefined
ROUTE SIX,500.0,NM,1999,Missing/Undefined
I-DO,3300.0,NM,1999,Missing/Undefined
T-FOUR,5000.0,NM,1999,Missing/Undefined
HUDSON,500.0,NM,1999,Missing/Undefined
BLACKBURN,1400.0,NM,1999,Missing/Undefined
BOOTHEEL,3520.0,NM,1999,Missing/Undefined
JORDI,640.0,NM,1998,Missing/Undefined
DODD,1200.0,NM,1998,Missing/Undefined
HEATHER,5000.0,NM,1998,Missing/Undefined
RICHARDSON,320.0,NM,1998,Missing/Undefined
FRESQUEZ,320.0,NM,1998,Missing/Undefined
SPARKS,400.0,NM,1998,Missing/Undefined
HERNDON,2500.0,NM,1998,Missing/Undefined
STATE,1500.0,NM,1998,Missing/Undefined
ALABAMA,300.0,NM,1998,Missing/Undefined
C-89,680.0,NM,1998,Missing/Undefined
POOLE,450.0,NM,1998,Missing/Undefined
EVANS,750.0,NM,1998,Missing/Undefined
WILTON,600.0,NM,1999,Missing/Undefined
CATON,600.0,NM,1999,Missing/Undefined
TRAIN,400.0,NM,1998,Missing/Undefined
TRUJILLO,600.0,NM,1998,Missing/Undefined
SLANTIS,520.0,NM,1998,Missing/Undefined
BERSON,900.0,NM,1999,Missing/Undefined
PASTURA,640.0,NM,1999,Missing/Undefined
HARLEY,2000.0,NM,1999,Missing/Undefined
BUSTER,680.0,NM,1999,Missing/Undefined
BOGLE,600.0,NM,1999,Missing/Undefined
FALLON,550.0,NM,1999,Missing/Undefined
NORTH FORT,2500.0,NM,1999,Missing/Undefined
FIELDS,700.0,NM,1999,Missing/Undefined
MASON,500.0,NM,1999,Missing/Undefined
LONE,2000.0,NM,1999,Missing/Undefined
RUNNER,1000.0,NM,1999,Missing/Undefined
BRINKMAN,550.0,NM,1999,Missing/Undefined
,320.0,AZ,1992,Arson
WIDOW'S CREEK,985.0,OR,2000,Equipment Use
,844.0,SC,1996,Missing/Undefined
,510.0,SC,1995,Missing/Undefined
,460.0,SC,1995,Missing/Undefined
,332.0,SC,1993,Missing/Undefined
,862.0,SC,1994,Missing/Undefined
,761.0,SC,1994,Missing/Undefined
,730.0,SC,1993,Missing/Undefined
,541.0,SC,1993,Missing/Undefined
,404.0,SC,1993,Missing/Undefined
,420.0,SC,1993,Missing/Undefined
,650.0,SC,1993,Missing/Undefined
,349.0,SC,1993,Missing/Undefined
,373.0,SC,1993,Missing/Undefined
,950.0,SC,1993,Missing/Undefined
,500.0,SC,1993,Missing/Undefined
,400.0,SC,1992,Missing/Undefined
,450.0,SC,1992,Missing/Undefined
,275.0,SC,1992,Missing/Undefined
,300.0,AZ,1992,Miscellaneous
ORINDALE TWO,356.0,OR,1997,Equipment Use
NORTH FORK CLARK CREEK,336.0,OR,2002,Debris Burning
CHAMBER SPRINGS,1080.0,OR,2002,Debris Burning
JENKINS CABIN,772.0,OR,2003,Debris Burning
HAYES,25000.0,SD,2000,Lightning
MISSLE RD,2500.0,SD,2001,Railroad
DRY CREEK #2 (C),1100.0,SD,2001,Debris Burning
,1520.0,AZ,1993,Missing/Undefined
,600.0,AZ,1993,Missing/Undefined
JEFF WOOD (NC),300.0,SD,1998,Debris Burning
SWINT CREEK (C),525.0,SD,1999,Debris Burning
AVANCE,12000.0,SD,1999,Powerline
VAN METERE,1950.0,SD,2001,Equipment Use
,1000.0,AZ,1995,Railroad
HANSON,1000.0,SD,2002,Debris Burning
GRIGGS2 - GRIGGS PROJECT,560.0,SD,2002,Missing/Undefined
,640.0,AZ,1993,Arson
,640.0,AZ,1993,Railroad
,300.0,AZ,1992,Equipment Use
LAME JONNY 2,1000.0,SD,2002,Lightning
OWL CREEK,466.0,SD,2002,Lightning
SOUTH 79 COMLPEX,700.0,SD,2002,Lightning
BLALOCK MOUNTAIN,535.0,OR,1998,Equipment Use
SULPHUR FIRE,650.0,OR,2003,Equipment Use
SERBOUSEK,400.0,SD,1998,Lightning
DOUG DAHL,1600.0,SD,1999,Equipment Use
ANDERSON,1500.0,SD,1999,Missing/Undefined
PAT PETERSON,6500.0,SD,1999,Powerline
BULLHEAD,9000.0,SD,1999,Miscellaneous
CEDER HILLS REKINDLE,500.0,SD,1999,Miscellaneous
RED WATER,800.0,SD,1999,Arson
JOE TILL,5900.0,SD,1999,Equipment Use
GRASS 6,1000.0,SD,1999,Equipment Use
SANDERSON,1100.0,SD,1999,Debris Burning
ED MILLER,600.0,SD,1999,Missing/Undefined
LAWRENCE BURKE,1000.0,SD,1999,Powerline
BOSCHEE,640.0,SD,2000,Debris Burning
YELLOW BEAR,2000.0,SD,1999,Missing/Undefined
GRASS 25,1400.0,SD,1999,Debris Burning
I90 MM 405,1500.0,SD,2000,Smoking
MEDICINE CREEK,700.0,SD,2000,Missing/Undefined
SIMUNCK SDGFP,2000.0,SD,2000,Missing/Undefined
DON FERGUSON,4000.0,SD,2000,Debris Burning
DON FERGUSON 2,2000.0,SD,2000,Missing/Undefined
RAILROAD,1000.0,SD,2000,Railroad
VINCE GRACE GRASS,1200.0,SD,2000,Miscellaneous
IVERSEN CRP,450.0,SD,1998,Lightning
VIALIANT,3100.0,SD,1998,Equipment Use
LICKINY,6500.0,SD,2000,Structure
MIKE JUNGWIRTH,3200.0,SD,2000,Debris Burning
MILES,5000.0,SD,2000,Lightning
HAYNES WHITE BUTTE,2500.0,SD,2000,Lightning
CAMP CROOK,1000.0,SD,2000,Lightning
KOCH,5000.0,SD,2000,Miscellaneous
HOUCK RANCH,35000.0,SD,2000,Lightning
ZIMMERMAN AND ANDERSON,800.0,SD,2000,Equipment Use
DALE ROBINSON,500.0,SD,2001,Lightning
CHILSON MT 2,950.0,SD,2000,Lightning
COUNTY LINE,640.0,SD,2000,Miscellaneous
LARMENY 2,1000.0,SD,2000,Lightning
LADUE/ WESINGER,3500.0,SD,2000,Lightning
PRICE FIRE,5000.0,SD,2000,Lightning
REDWATER/LENZGRAF,5000.0,SD,2000,Lightning
FOSTER AND NOVOTNY,1000.0,SD,2000,Lightning
NOVOTNY AND WAGNER,1500.0,SD,2000,Lightning
LATHAM,800.0,SD,2000,Lightning
VAN BOYNTON,1000.0,SD,2000,Arson
JESSOP,2000.0,SD,2000,Missing/Undefined
VOLLMER/SLETTO,900.0,SD,2000,Equipment Use
EAST ALLEN,1500.0,SD,2002,Missing/Undefined
WAKAPAMNI LAKE,9600.0,SD,2000,Lightning
PHEASANT OPENER,2000.0,SD,2000,Debris Burning
RITTER,400.0,SD,2001,Equipment Use
LEMON BUTTE,3500.0,SD,2001,Equipment Use
GRUEB,3600.0,SD,2001,Equipment Use
GRASS,1000.0,SD,2001,Missing/Undefined
MANSFIELD BROSS,900.0,SD,2001,Equipment Use
BEAR BUTTE FARMS,800.0,SD,2001,Lightning
RUSSELL EHLERS,7000.0,SD,2002,Equipment Use
BEAR BUTTE FARMS,1400.0,SD,2002,Lightning
BIA-TRIBE-REINSCHMIDT LAND,800.0,SD,2002,Equipment Use
TRAVERS,2400.0,SD,2002,Powerline
PAINTER,2500.0,SD,2002,Miscellaneous
ROBERT HOUCK,400.0,SD,2002,Equipment Use
BAD NATION,2000.0,SD,2002,Equipment Use
CHURCH,950.0,SD,2002,Lightning
GUPTILL,1000.0,SD,2002,Missing/Undefined
HOLLECHECK,640.0,SD,2002,Lightning
STEARNR,350.0,SD,2002,Lightning
CLARKSON,800.0,SD,2002,Lightning
HWY 79 COMPLEX,1000.0,SD,2002,Lightning
W. RONDELL 25,400.0,SD,2002,Miscellaneous
WICKS,1300.0,SD,2002,Missing/Undefined
,750.0,AZ,1993,Lightning
,2945.0,AZ,1993,Arson
BLACK HILL,2700.0,AZ,1995,Lightning
,1040.0,AZ,1993,Missing/Undefined
,600.0,AZ,1992,Miscellaneous
,400.0,AZ,1995,Miscellaneous
,1040.0,AZ,1995,Missing/Undefined
,640.0,AZ,1993,Arson
,1440.0,AZ,1993,Arson
,600.0,AZ,1993,Railroad
,340.0,AZ,1993,Equipment Use
,640.0,AZ,1993,Railroad
,1000.0,AZ,1992,Campfire
SUNLAND,2560.0,AZ,1993,Arson
,350.0,AZ,1993,Arson
,325.0,AZ,1992,Miscellaneous
,340.0,AZ,1993,Debris Burning
TAMOSHANTER,1500.0,AZ,1993,Lightning
SPRINGS,12495.0,AZ,1993,Miscellaneous
,360.0,AZ,1995,Debris Burning
,320.0,AZ,1993,Equipment Use
,332.0,AZ,1992,Children
,400.0,AZ,1993,Arson
DIRTY HEAT,1500.0,UT,1997,Missing/Undefined
,614.0,AZ,1992,Miscellaneous
BIG WELL,2200.0,AZ,1993,Lightning
E.BIRCH CREEK,655.0,OR,1998,Equipment Use
CLEAR LAKE,500.0,UT,1997,Missing/Undefined
ALLRED,650.0,UT,1996,Missing/Undefined
GOTTA,250.0,UT,1997,Missing/Undefined
COGSWELL POINT,4383.0,UT,1997,Missing/Undefined
WEDGIE FIRE,600.0,UT,2002,Missing/Undefined
GILSON FLAT,290.0,UT,1998,Missing/Undefined
RUSH LAKE,460.0,UT,1992,Missing/Undefined
CEDAR VALLEY,3200.0,UT,1999,Missing/Undefined
MAPLE CANYON,640.0,UT,1994,Missing/Undefined
DUMP ROAD,800.0,UT,1993,Missing/Undefined
LEVAN RIDGE,1000.0,UT,1994,Missing/Undefined
LAST CHANCE,1200.0,UT,2000,Missing/Undefined
PROMONTORY POINT,650.0,UT,2000,Missing/Undefined
MILE MARKER 12,655.0,UT,2001,Missing/Undefined
DIVIDEND,1154.0,UT,2000,Missing/Undefined
HANSEL VALLLEY MT.,7680.0,UT,1994,Missing/Undefined
PIAUTE RESERVATION,480.0,UT,1995,Missing/Undefined
CAMP WILLIAMS FIRE 1,1348.0,UT,2003,Missing/Undefined
NORTH MONA,950.0,UT,1996,Missing/Undefined
BEEF HOLLOW,9000.0,UT,2001,Missing/Undefined
WHEELON PEAK,600.0,UT,1992,Missing/Undefined
THATCHER MOUNTAIN,2100.0,UT,1995,Missing/Undefined
LITTLE MOUNTAIN,700.0,UT,1999,Missing/Undefined
SANDEL,2950.0,UT,2000,Missing/Undefined
LITTLE MTN.,3040.0,UT,1992,Missing/Undefined
SAMARIA,1980.0,UT,1999,Missing/Undefined
WARM SPRINGS,1152.5,UT,2001,Missing/Undefined
PIONEER,4600.0,UT,1992,Missing/Undefined
SILVER PEAKS,920.0,UT,1997,Missing/Undefined
TRAPPER'S LOOP,800.0,UT,1994,Missing/Undefined
CASTLE ROCK,3200.0,UT,1994,Missing/Undefined
NAEF,450.0,UT,1995,Missing/Undefined
JOHNSON CANYON,5066.0,UT,1994,Missing/Undefined
WOLF CREEK FIRE,1000.0,UT,1995,Missing/Undefined
BEAR CANYON FIRE,1500.0,UT,2003,Missing/Undefined
WILDCAT,320.0,UT,1995,Missing/Undefined
DESERET/SPRING CANYON,4160.0,UT,1992,Missing/Undefined
SANDAL,1300.0,UT,1999,Missing/Undefined
TRAVIS,400.0,UT,1993,Missing/Undefined
LOCAMOTIVE EAST,4720.0,UT,1995,Missing/Undefined
TURKEY,1500.0,UT,1996,Missing/Undefined
UTAH POWER,400.0,UT,1998,Missing/Undefined
CHOURNOS,3920.0,UT,2000,Missing/Undefined
CAMP WILLIAMS,6000.0,UT,1995,Missing/Undefined
EAGLE FIRE,2000.0,UT,2000,Missing/Undefined
WHITES VALLEY,4530.0,UT,1994,Missing/Undefined
GARN FIRE,1750.0,UT,1998,Missing/Undefined
SOUTH MOUNTAIN FIRE,450.0,UT,1995,Missing/Undefined
BOULDER SUMMIT,3600.0,UT,1996,Missing/Undefined
DRY WILLOW SPRING,400.0,UT,1993,Missing/Undefined
LATE,354.0,UT,2002,Missing/Undefined
LITTLE MOUNTAIN,1400.0,UT,2003,Missing/Undefined
EAST LYNNDYL,2000.0,UT,1992,Missing/Undefined
SINKS,600.0,UT,1999,Missing/Undefined
BUTCH MILLS N PROMONTORY,3520.0,UT,1992,Missing/Undefined
BROAD CANYON,300.0,UT,1992,Missing/Undefined
WHITES VALLEY MIDDLE,2165.0,UT,1994,Missing/Undefined
FAUST VALLEY,800.0,UT,1992,Missing/Undefined
NORTH PROMONTORY,600.0,UT,1997,Missing/Undefined
HANSEL VALLEY,1300.0,UT,1996,Missing/Undefined
POCATELLO VALLEY,1200.0,UT,1996,Missing/Undefined
E. SIDE RATTLESNAKE,470.0,UT,1998,Missing/Undefined
GUN RANGE,1000.0,UT,1994,Missing/Undefined
COTTONWOOD FIRE,810.0,UT,1997,Missing/Undefined
DIAMOND MTN BONUS,330.0,UT,1992,Missing/Undefined
MURPHY RIDGE II,730.0,UT,1994,Missing/Undefined
FREEMONT ISLAND FIRE,2300.0,UT,1995,Missing/Undefined
WEST HILLS,3100.0,UT,1994,Missing/Undefined
ELK HEIGHTS,358.0,WA,2004,Arson
ECHO CREEK,1350.0,UT,1994,Missing/Undefined
HEINER,2400.0,UT,1994,Missing/Undefined
CEDAR SPRINGS,300.0,UT,1992,Missing/Undefined
POLE CANYON,3200.0,UT,1992,Missing/Undefined
HOGUP 2,640.0,UT,1996,Missing/Undefined
CLARK CANYON,1000.0,UT,1992,Missing/Undefined
MEADOW CREEK,606.0,UT,1993,Missing/Undefined
DUANE,1150.0,UT,1996,Missing/Undefined
,1600.0,AZ,1994,Lightning
BLUE SPRINGS,3300.0,UT,1994,Missing/Undefined
RATTLESNAKE DOUTRE,1000.0,UT,1999,Missing/Undefined
COYOTE HOLLOW,793.0,UT,1995,Missing/Undefined
ORACLE,3600.0,AZ,1994,Lightning
,350.0,AZ,1995,Missing/Undefined
RAVINE,3500.0,AZ,1993,Missing/Undefined
SENTINEL PEAK,3500.0,OR,2001,Equipment Use
YELLOWJACKET,1064.0,OR,2001,Miscellaneous
BLUE BANKS,600.0,OR,2001,Lightning
HELL'S HALF ACRE,465.0,OR,2003,Debris Burning
BRIDGE CREEK,9230.0,OR,2001,Lightning
MONUMENT COMPLEX,32352.0,OR,2001,Lightning
,1000.0,AZ,1993,Arson
RIGHT HALF,700.0,WA,2004,Missing/Undefined
,700.0,AZ,1996,Miscellaneous
MUD LAKE,4000.0,WA,2004,Miscellaneous
EAGLE ROCK,310.0,WA,2004,Lightning
GRASS,600.0,WA,2004,Missing/Undefined
,631.0,AZ,1993,Lightning
,450.0,AZ,1995,Debris Burning
,340.0,AZ,1995,Missing/Undefined
,500.0,AZ,1993,Lightning
FENCE,1800.0,AZ,1993,Missing/Undefined
,700.0,WA,1992,Miscellaneous
,300.0,WA,1992,Miscellaneous
,2335.0,WA,1992,Smoking
,3020.0,WA,1996,Debris Burning
,400.0,WA,1998,Lightning
,1162.0,WA,1998,Miscellaneous
,1151.0,WA,1997,Debris Burning
,772.0,WA,1997,Miscellaneous
,920.0,WA,1995,Debris Burning
,250.0,WA,1997,Miscellaneous
,1000.0,WA,1996,Lightning
,1100.0,WA,1994,Lightning
,1300.0,WA,1994,Railroad
,830.0,WA,2000,Miscellaneous
CAYUSE,5400.0,WA,2000,Lightning
,584.0,WA,2001,Lightning
GAMBOL MILL,5785.0,WA,2001,Lightning
,2200.0,WA,2002,Miscellaneous
,342.0,WA,2002,Debris Burning
SPRING CREEK,1873.0,WA,2002,Miscellaneous
,1560.0,WA,2003,Miscellaneous
,1400.0,AZ,1994,Missing/Undefined
,3703.0,AZ,1994,Missing/Undefined
,1600.0,WA,2003,Debris Burning
,785.0,AZ,1993,Children
,400.0,AZ,1993,Miscellaneous
,407.0,AZ,1993,Miscellaneous
,400.0,AZ,1993,Railroad
,600.0,AZ,1993,Missing/Undefined
,320.0,AZ,1993,Miscellaneous
,640.0,AZ,1993,Miscellaneous
,350.0,AZ,1993,Miscellaneous
,640.0,AZ,1993,Railroad
,420.0,AZ,1995,Missing/Undefined
,1190.0,AZ,1993,Equipment Use
,355.0,WA,1998,Miscellaneous
,400.0,AZ,1993,Miscellaneous
,2190.0,WA,1994,Lightning
,680.0,WA,1994,Arson
,3000.0,WA,1996,Miscellaneous
,715.0,WA,1992,Miscellaneous
,252.0,WA,1992,Railroad
,594.0,WA,1997,Debris Burning
,1204.3,WA,1995,Miscellaneous
PORCUPINE BAY,451.1,WA,2001,Lightning
,1073.0,WA,2003,Smoking
MIDDLE FORK,2111.0,WA,2003,Miscellaneous
,850.0,WA,2003,Miscellaneous
,450.0,AZ,1995,Missing/Undefined
,1000.0,AZ,1994,Lightning
STOVER CREEK,298.0,OR,1998,Miscellaneous
FROG HOLLOW,752.0,OR,2003,Lightning
HANER BUTTE,348.0,OR,1992,Arson
COVE,715.0,OR,2003,Lightning
BLUE KETTLE RIDG,348.0,OR,1992,Debris Burning
MILL CREEK,270.0,OR,1992,Arson
STEWART CREEK,894.01,OR,2001,Equipment Use
COUSE CREEK,578.0,OR,1999,Children
TIN PAN PEAK,655.0,OR,1993,Debris Burning
CHINA CREEK,570.0,OR,1993,Debris Burning
MIDDLE FORK FIRE,1070.0,OR,2006,Lightning
,1500.0,WY,1992,Missing/Undefined
,4000.0,WY,1992,Missing/Undefined
,2000.0,WY,1994,Missing/Undefined
,960.0,WY,1992,Missing/Undefined
,300.0,WY,1992,Missing/Undefined
,2700.0,WY,1996,Missing/Undefined
,800.0,WY,1995,Missing/Undefined
,800.0,WY,1996,Missing/Undefined
,1500.0,WY,1996,Missing/Undefined
,1000.0,WY,1996,Missing/Undefined
,750.0,WY,1994,Missing/Undefined
,640.0,WY,1995,Missing/Undefined
,1800.0,WY,1992,Missing/Undefined
,390.0,WY,1992,Missing/Undefined
,1500.0,WY,1992,Missing/Undefined
,1200.0,WY,1996,Missing/Undefined
,1280.0,WY,1994,Missing/Undefined
,2200.0,WY,1995,Missing/Undefined
,400.0,WY,1992,Lightning
,630.0,WY,1994,Missing/Undefined
,650.0,WY,1994,Missing/Undefined
,3000.0,WY,1996,Missing/Undefined
,900.0,WY,1996,Missing/Undefined
,309.0,WY,1993,Missing/Undefined
,300.0,WY,1992,Missing/Undefined
,1010.0,OK,1994,Missing/Undefined
,320.0,OK,1995,Missing/Undefined
,1000.0,OK,1994,Missing/Undefined
,480.0,OK,1995,Missing/Undefined
,750.0,OK,1992,Missing/Undefined
,480.0,OK,1992,Missing/Undefined
,300.0,OK,1992,Missing/Undefined
,500.0,OK,1995,Missing/Undefined
,1000.0,OK,1994,Missing/Undefined
,600.0,OK,1995,Missing/Undefined
,1265.0,OK,1996,Missing/Undefined
,1090.0,OK,1995,Missing/Undefined
,350.0,OK,1993,Missing/Undefined
,560.0,OK,1995,Missing/Undefined
,667.0,OK,1995,Missing/Undefined
,1055.0,OK,1994,Missing/Undefined
,1000.0,OK,1994,Missing/Undefined
,320.0,OK,1993,Missing/Undefined
,700.0,OK,1994,Missing/Undefined
,600.0,OK,1995,Missing/Undefined
,1350.0,OK,1992,Missing/Undefined
,320.0,OK,1995,Missing/Undefined
,555.0,OK,1995,Missing/Undefined
,475.0,OK,1995,Missing/Undefined
,960.0,OK,1994,Missing/Undefined
,840.0,OK,1996,Missing/Undefined
,400.0,OK,1993,Missing/Undefined
,720.0,OK,1992,Missing/Undefined
,800.0,OK,1994,Missing/Undefined
,600.0,OK,1995,Missing/Undefined
,630.0,OK,1995,Missing/Undefined
,650.0,OK,1995,Missing/Undefined
,1530.0,OK,1994,Missing/Undefined
,760.0,OK,1996,Missing/Undefined
,980.0,OK,1996,Missing/Undefined
,760.0,OK,1993,Missing/Undefined
,320.0,OK,1992,Missing/Undefined
,400.0,OK,1992,Missing/Undefined
,400.0,OK,1993,Missing/Undefined
,900.0,OK,1995,Missing/Undefined
,300.0,OK,1992,Missing/Undefined
,300.0,OK,1992,Missing/Undefined
,600.0,OK,1995,Missing/Undefined
,1100.0,OK,1996,Missing/Undefined
,600.0,OK,1995,Missing/Undefined
,640.0,OK,1994,Missing/Undefined
,350.0,OK,1993,Missing/Undefined
,740.0,OK,1996,Missing/Undefined
,1800.0,OK,1996,Missing/Undefined
,640.0,OK,1996,Missing/Undefined
,1200.0,OK,1992,Missing/Undefined
,700.0,OK,1993,Missing/Undefined
,1900.0,OK,1996,Missing/Undefined
,1513.0,OK,1996,Missing/Undefined
,600.0,OK,1992,Missing/Undefined
,500.0,OK,1993,Missing/Undefined
,1600.0,OK,1996,Missing/Undefined
