STATE,FIRE_YEAR,FIRE_SIZE,FIRE_SIZE_CLASS,DISCOVERY_DATE
OR,1999,0.25,A,1999-06-19
OR,1999,0.25,A,1999-06-16
OR,2001,0.25,A,2001-08-30
OR,2001,0.25,A,2001-09-03
OR,2001,0.25,A,2001-07-25
OR,2003,0.25,A,2003-09-20
OR,2001,0.25,A,2001-09-02
OR,2003,0.25,A,2003-09-24
OR,2001,0.25,A,2001-08-24
OR,2001,0.25,A,2001-08-30
OR,2003,0.25,A,2003-09-18
OR,2003,0.25,A,2003-09-28
OR,2003,0.25,A,2003-09-27
OR,2003,0.25,A,2003-09-25
OR,2003,0.25,A,2003-09-27
OR,2003,0.25,A,2003-09-26
OR,1993,0.25,A,1993-10-01
OR,1998,0.25,A,1998-09-07
OR,1999,0.25,A,1999-06-12
OR,1999,0.25,A,1999-06-14
OR,1999,0.25,A,1999-06-26
OR,1999,0.25,A,1999-06-23
OR,1999,0.25,A,1999-06-22
OR,2001,0.25,A,2001-07-26
OR,1999,0.25,A,1999-04-23
OR,1999,0.25,A,1999-06-27
OR,2001,0.25,A,2001-07-31
OR,2001,0.25,A,2001-08-05
OR,2001,0.25,A,2001-08-03
OR,2003,0.25,A,2003-10-15
OR,2003,0.25,A,2003-10-16
OR,2003,0.25,A,2003-10-17
OR,2003,0.25,A,2003-10-26
OR,1993,0.25,A,1993-09-30
OR,2001,0.25,A,2001-09-01
OR,2003,8.7,B,2003-10-30
OR,1993,0.25,A,1993-09-26
OR,2003,0.25,A,2003-10-26
OR,2003,0.25,A,2003-11-06
OR,1993,0.25,A,1993-09-01
OR,2003,0.25,A,2003-11-07
OR,2003,0.25,A,2003-10-31
OR,2004,0.25,A,2004-03-18
OR,2004,0.25,A,2004-03-18
OR,2003,0.25,A,2003-10-31
OR,1993,0.25,A,1993-09-18
OR,2004,0.25,A,2004-02-12
OR,2003,9.0,B,2003-10-27
OR,2003,0.25,A,2003-10-30
OR,1999,0.25,A,1999-06-17
OR,1999,0.25,A,1999-06-28
OR,1998,0.25,A,1998-08-30
OR,1999,0.25,A,1999-07-02
OR,1999,0.25,A,1999-07-08
OR,2001,0.25,A,2001-08-06
OR,2001,0.25,A,2001-08-10
OR,2001,0.25,A,2001-08-05
OR,2001,0.25,A,2001-08-09
OR,2004,0.25,A,2004-04-09
OR,2004,0.25,A,2004-04-11
OR,2004,0.25,A,2004-03-17
OR,2004,0.25,A,2004-04-08
OR,2004,0.25,A,2004-04-11
OR,2001,8.0,B,2001-08-10
OR,2004,0.25,A,2004-05-06
OR,2001,0.25,A,2001-08-13
OR,1999,0.25,A,1999-06-13
OR,1993,0.25,A,1993-11-09
OR,1993,0.25,A,1993-11-26
OR,1993,0.25,A,1993-10-14
OR,1993,0.25,A,1993-11-09
OR,2004,0.25,A,2004-05-02
OR,2004,0.25,A,2004-04-11
OR,2004,0.25,A,2004-04-28
OR,1993,0.25,A,1993-09-21
OR,2003,0.25,A,2003-08-25
OR,2003,0.25,A,2003-08-24
OR,1999,0.25,A,1999-07-09
OR,2004,0.25,A,2004-04-11
OR,1999,0.25,A,1999-07-12
OR,1999,0.25,A,1999-07-13
OR,1999,0.25,A,1999-07-13
OR,1996,0.25,A,1996-08-16
OR,1996,9.0,B,1996-08-25
OR,1996,0.25,A,1996-08-19
OR,2001,0.25,A,2001-08-10
OR,1993,0.25,A,1993-09-12
OR,2003,0.25,A,2003-08-25
OR,2003,0.25,A,2003-08-26
OR,2003,0.25,A,2003-08-23
OR,1999,0.25,A,1999-07-11
OR,1996,0.25,A,1996-10-01
OR,1996,0.25,A,1996-07-07
OR,2003,0.25,A,2003-08-27
OR,1996,0.25,A,1996-07-17
OR,1993,0.25,A,1993-06-24
OR,2003,0.25,A,2003-08-31
OR,2003,0.25,A,2003-08-23
OR,1993,0.25,A,1993-10-25
OR,1999,0.25,A,1999-07-08
OR,2003,0.25,A,2003-09-02
OR,2004,0.25,A,2004-06-03
OR,2003,0.25,A,2003-09-01
OR,2003,0.25,A,2003-08-29
OR,2004,0.25,A,2004-03-23
OR,2003,0.25,A,2003-09-02
OR,1993,0.25,A,1993-10-06
OR,1993,0.25,A,1993-07-17
OR,2004,0.25,A,2004-06-04
OR,1993,0.25,A,1993-09-25
OR,2004,0.25,A,2004-05-31
OR,2003,0.25,A,2003-09-04
OR,2003,0.25,A,2003-09-05
OR,2004,0.25,A,2004-06-16
OR,1993,0.25,A,1993-11-20
OR,2004,0.25,A,2004-06-04
OR,2004,0.25,A,2004-06-15
OR,2004,0.25,A,2004-06-15
OR,1993,0.25,A,1993-11-01
OR,2004,0.25,A,2004-06-11
OR,1993,0.25,A,1993-07-07
OR,1993,0.25,A,1993-08-19
OR,1993,0.25,A,1993-08-20
OR,1993,0.25,A,1993-08-20
OR,1993,0.25,A,1993-09-22
OR,1993,0.25,A,1993-08-19
OR,1993,0.25,A,1993-09-16
OR,1993,0.25,A,1993-08-19
OR,1993,0.25,A,1993-08-26
OR,1993,0.25,A,1993-05-15
OR,2004,0.25,A,2004-04-02
OR,1999,0.25,A,1999-07-15
OR,1993,0.25,A,1993-10-09
OR,2006,9.0,B,2006-07-26
OR,2006,0.25,A,2006-09-08
OR,2006,0.25,A,2006-10-11
OR,2006,0.25,A,2006-06-27
OR,2006,0.25,A,2006-10-29
OR,2006,0.25,A,2006-05-17
OR,2006,8.9,B,2006-09-02
OR,2006,0.25,A,2006-07-16
OR,2006,0.25,A,2006-04-28
OR,2006,0.25,A,2006-09-16
OR,2006,8.5,B,2006-07-02
OR,2006,0.25,A,2006-10-01
OR,2006,0.25,A,2006-05-02
OR,2004,0.25,A,2004-06-22
OR,1993,0.25,A,1993-09-13
OR,2005,0.25,A,2005-07-04
OR,1996,0.25,A,1996-09-06
OR,1996,0.25,A,1996-10-02
OR,2001,0.25,A,2001-09-16
OR,1999,0.25,A,1999-08-23
OR,1999,0.25,A,1999-08-22
OR,1999,0.25,A,1999-08-19
OR,1999,0.25,A,1999-08-21
OR,1999,0.25,A,1999-08-20
OR,2001,0.25,A,2001-09-01
OR,2001,0.25,A,2001-08-31
OR,2006,0.25,A,2006-09-01
OR,2006,0.25,A,2006-10-23
OR,2006,0.25,A,2006-05-05
OR,2006,0.25,A,2006-09-09
OR,2006,0.25,A,2006-05-15
OR,2006,0.25,A,2006-08-25
OR,2006,0.25,A,2006-08-21
OR,2006,0.25,A,2006-08-21
OR,2006,0.25,A,2006-09-27
OR,2006,0.25,A,2006-08-06
OR,2006,0.25,A,2006-09-26
OR,2006,0.25,A,2006-08-07
OR,2006,0.25,A,2006-09-04
OR,2006,0.25,A,2006-10-03
OR,2006,0.25,A,2006-06-06
OR,2006,0.25,A,2006-10-07
OR,2006,0.25,A,2006-08-05
OR,2006,0.25,A,2006-09-07
OR,2006,0.25,A,2006-05-08
OR,2006,0.25,A,2006-09-26
OR,2006,0.25,A,2006-05-18
OR,2006,0.25,A,2006-08-30
OR,2006,0.25,A,2006-06-30
OR,2006,0.25,A,2006-06-28
OR,2006,0.25,A,2006-07-28
OR,2006,0.25,A,2006-10-15
OR,2006,0.25,A,2006-05-04
OR,2006,0.25,A,2006-05-12
OR,2006,0.25,A,2006-08-07
OR,2006,0.25,A,2006-09-25
OR,2006,0.25,A,2006-10-30
OR,2006,0.25,A,2006-10-01
OR,2006,0.25,A,2006-08-12
OR,2006,0.25,A,2006-09-25
OR,2006,0.25,A,2006-07-31
OR,2006,0.25,A,2006-08-08
OR,2006,0.25,A,2006-06-26
OR,2006,0.25,A,2006-06-25
OR,2006,0.25,A,2006-04-29
OR,2006,0.25,A,2006-08-12
OR,2006,0.25,A,2006-08-11
OR,2006,0.25,A,2006-08-12
OR,2006,0.25,A,2006-08-07
OR,2006,0.25,A,2006-09-24
OR,2006,0.25,A,2006-10-29
OR,2006,0.25,A,2006-06-21
OR,2006,0.25,A,2006-09-15
OR,2006,0.25,A,2006-08-10
OR,2006,0.25,A,2006-07-10
OR,2006,0.25,A,2006-08-08
OR,2006,0.25,A,2006-07-02
OR,2006,9.0,B,2006-08-21
OR,2006,9.0,B,2006-04-29
OR,2006,0.25,A,2006-05-08
OR,2006,0.25,A,2006-09-04
OR,2006,0.25,A,2006-08-08
OR,2006,0.25,A,2006-05-05
OR,2006,0.25,A,2006-07-22
OR,2006,0.25,A,2006-09-08
OR,2006,9.2,B,2006-09-04
OR,2006,0.25,A,2006-08-09
OR,2006,0.25,A,2006-08-06
OR,2006,0.25,A,2006-06-29
OR,2006,0.25,A,2006-06-12
OR,2006,0.25,A,2006-08-10
OR,2006,0.25,A,2006-08-06
OR,2006,0.25,A,2006-07-19
OR,2006,0.25,A,2006-08-06
OR,2006,0.25,A,2006-08-19
OR,2006,0.25,A,2006-09-20
OR,2006,0.25,A,2006-07-07
OR,2006,0.25,A,2006-06-28
OR,2006,0.25,A,2006-09-17
OR,2007,0.25,A,2007-07-15
OR,2007,0.25,A,2007-08-13
OR,2007,0.25,A,2007-09-07
OR,2007,0.25,A,2007-09-24
OR,2007,0.25,A,2007-07-27
OR,2007,0.25,A,2007-04-29
OR,2007,0.25,A,2007-07-06
OR,2007,0.25,A,2007-02-01
OR,2007,0.25,A,2007-09-23
OR,2007,0.25,A,2007-07-05
OR,2007,0.25,A,2007-06-22
OR,2007,0.25,A,2007-06-25
OR,2007,0.25,A,2007-07-31
OR,2007,0.25,A,2007-09-11
OR,2007,0.25,A,2007-09-14
OR,2007,0.25,A,2007-07-05
OR,2007,0.25,A,2007-07-14
OR,2007,0.25,A,2007-06-14
OR,2007,0.25,A,2007-07-11
OR,2007,0.25,A,2007-06-23
OR,2007,0.25,A,2007-07-10
OR,2007,0.25,A,2007-09-12
OR,2007,0.25,A,2007-10-09
OR,2007,0.25,A,2007-06-02
OR,2007,0.25,A,2007-07-01
OR,2007,0.25,A,2007-05-29
OR,2007,0.25,A,2007-07-11
OR,2007,0.25,A,2007-06-15
OR,2007,0.25,A,2007-09-07
OR,2007,0.25,A,2007-07-24
OR,2007,0.25,A,2007-09-01
OR,2007,0.25,A,2007-09-14
OR,2007,0.25,A,2007-06-10
OR,2007,0.25,A,2007-06-02
OR,2001,0.25,A,2001-09-01
OR,2001,8.0,B,2001-09-12
OR,2001,0.25,A,2001-09-08
OR,2001,0.25,A,2001-09-09
OR,2001,0.25,A,2001-09-07
OR,2001,0.25,A,2001-09-12
OR,2004,0.25,A,2004-08-03
WY,1994,0.25,A,1994-09-16
WY,1992,0.25,A,1992-07-01
WY,1996,0.25,A,1996-07-01
WY,1992,0.25,A,1992-07-01
WY,1992,0.25,A,1992-07-04
WY,1996,0.25,A,1996-04-15
WY,1996,0.25,A,1996-09-28
WY,1994,0.25,A,1994-08-14
WY,1996,0.25,A,1996-07-04
WY,1994,0.25,A,1994-07-01
WY,1994,0.25,A,1994-07-01
WY,1992,0.25,A,1992-09-24
WY,1996,0.25,A,1996-08-14
WY,1996,0.25,A,1996-07-05
WY,1994,0.25,A,1994-08-20
WY,1995,0.25,A,1995-07-18
WY,1992,0.25,A,1992-08-15
WY,1996,0.25,A,1996-08-28
WY,1995,0.25,A,1995-03-20
WY,1996,0.25,A,1996-10-24
WY,1995,0.25,A,1995-07-01
WY,1992,0.25,A,1992-03-31
WY,1993,0.25,A,1993-12-11
WY,1996,0.25,A,1996-07-08
WY,1993,0.25,A,1993-04-01
WY,1993,0.25,A,1993-10-17
WY,1994,0.25,A,1994-03-19
WY,1996,0.25,A,1996-07-25
WY,1996,0.25,A,1996-04-20
WY,1995,0.25,A,1995-07-08
WY,1992,0.25,A,1992-09-01
WY,1993,0.25,A,1993-09-27
WY,1995,0.25,A,1995-08-25
WY,1996,0.25,A,1996-07-04
WY,1996,0.25,A,1996-08-20
WY,1992,0.25,A,1992-08-19
WY,1996,0.25,A,1996-07-24
WY,1994,0.25,A,1994-08-12
WY,1992,0.25,A,1992-08-19
WY,1992,0.25,A,1992-07-08
WY,1992,0.25,A,1992-09-23
WY,1995,0.25,A,1995-09-04
WY,1993,0.25,A,1993-09-11
WY,1995,0.25,A,1995-10-01
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-04-07
WY,1992,0.25,A,1992-07-01
WY,1994,0.25,A,1994-08-12
WY,1994,0.25,A,1994-09-21
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-08-17
WY,1996,0.25,A,1996-04-06
WY,1996,0.25,A,1996-02-23
WY,1996,0.25,A,1996-07-15
WY,1993,0.25,A,1993-07-15
WY,1993,0.25,A,1993-07-30
WY,1996,0.25,A,1996-07-09
WY,1994,0.25,A,1994-08-03
WY,1992,0.25,A,1992-08-19
WY,1995,0.25,A,1995-04-01
WY,1996,0.25,A,1996-07-04
WY,1996,0.25,A,1996-07-02
WY,1993,0.25,A,1993-10-01
WY,1995,0.25,A,1995-07-27
WY,1996,0.25,A,1996-04-20
WY,1994,0.25,A,1994-05-12
WY,1996,0.25,A,1996-07-05
WY,1996,0.25,A,1996-07-03
WY,1996,0.25,A,1996-04-18
WY,1996,0.25,A,1996-08-08
WY,1992,0.25,A,1992-04-02
WY,1992,960.0,E,1992-02-09
WY,1995,0.25,A,1995-10-01
WY,1994,0.25,A,1994-05-10
WY,1995,0.25,A,1995-04-01
WY,1994,0.25,A,1994-08-11
WY,1996,0.25,A,1996-07-25
WY,1996,0.25,A,1996-07-19
WY,1996,0.25,A,1996-08-17
WY,1994,99.0,C,1994-03-16
WY,1996,0.25,A,1996-07-06
WY,1995,0.25,A,1995-07-24
WY,1993,0.25,A,1993-07-14
WY,1992,0.25,A,1992-07-26
WY,1996,0.25,A,1996-08-15
WY,1992,0.25,A,1992-08-14
WY,1996,0.25,A,1996-07-03
WY,1995,0.25,A,1995-08-06
WY,1995,0.25,A,1995-07-24
WY,1995,0.25,A,1995-07-25
WY,1992,0.25,A,1992-08-13
WY,1995,0.25,A,1995-07-04
WY,1992,0.25,A,1992-03-28
WY,1996,0.25,A,1996-08-28
WY,1994,0.25,A,1994-07-18
WY,1992,0.25,A,1992-07-28
WY,1992,0.25,A,1992-07-01
WY,1996,0.25,A,1996-08-18
WY,1996,0.25,A,1996-07-13
WY,1996,0.25,A,1996-07-06
WY,1992,0.25,A,1992-01-01
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-07-27
WY,1992,0.25,A,1992-03-28
WY,1996,0.25,A,1996-06-03
WY,1996,0.25,A,1996-08-09
WY,1992,0.25,A,1992-03-28
WY,1992,0.25,A,1992-01-01
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-02-09
WY,1994,0.25,A,1994-04-12
WY,1992,0.25,A,1992-01-01
WY,1993,0.25,A,1993-07-01
WY,1995,0.25,A,1995-01-16
WY,1992,0.25,A,1992-02-11
WY,1996,0.25,A,1996-06-14
WY,1994,0.25,A,1994-07-13
WY,1992,0.25,A,1992-08-03
WY,1992,0.25,A,1992-07-28
WY,1993,0.25,A,1993-10-01
WY,1992,0.25,A,1992-07-06
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-08-19
WY,1992,0.25,A,1992-08-15
WY,1996,0.25,A,1996-07-28
WY,1994,0.25,A,1994-04-01
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-07-13
WY,1995,0.25,A,1995-07-01
WY,1995,0.25,A,1995-09-04
WY,1992,0.25,A,1992-02-01
WY,1992,0.25,A,1992-01-01
WY,1992,0.25,A,1992-06-21
WY,1996,0.25,A,1996-07-25
WY,1995,0.25,A,1995-04-01
WY,1995,0.25,A,1995-09-02
WY,1996,0.25,A,1996-04-07
WY,1995,0.25,A,1995-10-01
WY,1992,0.25,A,1992-07-27
WY,1992,0.25,A,1992-01-01
WY,1996,0.25,A,1996-08-05
WY,1992,0.25,A,1992-07-01
WY,1995,0.25,A,1995-09-01
WY,1995,0.25,A,1995-07-01
WY,1992,0.25,A,1992-05-08
WY,1996,0.25,A,1996-08-15
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-07-25
WY,1995,0.25,A,1995-07-01
WY,1992,0.25,A,1992-07-01
WY,1995,0.25,A,1995-07-29
WY,1994,0.25,A,1994-07-28
WY,1992,0.25,A,1992-07-01
WY,1996,0.25,A,1996-07-02
WY,1992,0.25,A,1992-10-01
WY,1993,0.25,A,1993-08-30
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-07-10
WY,1995,0.25,A,1995-07-01
WY,1996,0.25,A,1996-07-28
WY,1992,0.25,A,1992-07-17
WY,1995,0.25,A,1995-09-02
WY,1992,0.25,A,1992-05-08
WY,1992,0.25,A,1992-07-01
WY,1992,0.25,A,1992-02-20
WY,1993,0.25,A,1993-10-01
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-08-09
WY,1996,0.25,A,1996-07-26
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-07-01
WY,1994,8.25,B,1994-10-01
WY,1995,0.25,A,1995-10-01
WY,1992,0.25,A,1992-01-18
WY,1996,0.25,A,1996-07-03
WY,1994,0.25,A,1994-06-07
WY,1994,0.25,A,1994-08-06
WY,1994,91.75,C,1994-09-09
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-04-27
WY,1993,0.25,A,1993-05-26
WY,1994,0.25,A,1994-07-05
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-08-11
WY,1994,0.25,A,1994-07-03
WY,1995,0.25,A,1995-08-11
WY,1994,0.25,A,1994-08-03
WY,1996,0.25,A,1996-09-09
WY,1995,0.25,A,1995-04-01
WY,1992,0.25,A,1992-05-21
WY,1994,0.25,A,1994-06-09
WY,1994,0.25,A,1994-08-29
WY,1996,0.25,A,1996-07-06
WY,1995,0.25,A,1995-07-29
WY,1992,0.25,A,1992-05-08
WY,1995,0.25,A,1995-08-05
WY,1995,0.25,A,1995-09-02
WY,1993,0.25,A,1993-06-23
WY,1996,0.25,A,1996-08-14
WY,1992,0.25,A,1992-06-05
WY,1992,0.25,A,1992-07-28
WY,1994,0.25,A,1994-08-07
WY,1994,0.25,A,1994-08-05
WY,1993,0.25,A,1993-08-16
WY,1992,0.25,A,1992-07-28
WY,1992,0.25,A,1992-01-21
WY,1992,0.25,A,1992-07-24
WY,1993,0.25,A,1993-07-01
WY,1992,0.25,A,1992-06-24
WY,1994,0.25,A,1994-07-27
WY,1993,0.25,A,1993-09-30
WY,1992,0.25,A,1992-05-30
WY,1996,0.25,A,1996-07-21
WY,1996,0.25,A,1996-08-23
WY,1992,0.25,A,1992-06-19
WY,1996,0.25,A,1996-08-11
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-07-01
WY,1995,0.25,A,1995-07-15
WY,1996,0.25,A,1996-08-16
WY,1996,0.25,A,1996-08-29
WY,1994,0.25,A,1994-06-08
WY,1995,0.25,A,1995-09-04
WY,1992,0.25,A,1992-08-01
WY,1995,0.25,A,1995-08-13
WY,1992,0.25,A,1992-07-06
WY,1996,0.25,A,1996-07-21
WY,1994,0.25,A,1994-08-09
WY,1995,0.25,A,1995-09-15
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-10-02
WY,1992,0.25,A,1992-05-02
WY,1996,0.25,A,1996-07-10
WY,1992,0.25,A,1992-07-01
WY,1995,0.25,A,1995-08-28
WY,1993,0.25,A,1993-04-26
WY,1996,0.25,A,1996-07-03
WY,1992,0.25,A,1992-08-05
WY,1993,0.25,A,1993-08-19
WY,1994,0.25,A,1994-07-05
WY,1994,0.25,A,1994-09-09
WY,1996,0.25,A,1996-02-17
WY,1994,0.25,A,1994-07-01
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-10-14
WY,1994,0.25,A,1994-07-05
WY,1996,0.25,A,1996-08-01
WY,1994,0.25,A,1994-07-03
WY,1993,0.25,A,1993-09-25
WY,1996,0.25,A,1996-07-04
WY,1996,0.25,A,1996-04-09
WY,1992,0.25,A,1992-07-13
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-07-25
WY,1995,0.25,A,1995-11-05
WY,1994,0.25,A,1994-08-05
WY,1994,0.25,A,1994-05-08
WY,1996,0.25,A,1996-10-26
WY,1992,0.25,A,1992-04-20
WY,1993,0.25,A,1993-06-30
WY,1996,0.25,A,1996-09-23
WY,1996,0.25,A,1996-07-24
WY,1994,0.25,A,1994-07-18
WY,1992,0.25,A,1992-07-23
WY,1996,0.25,A,1996-08-18
WY,1994,0.25,A,1994-09-11
WY,1996,0.25,A,1996-07-23
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-10-01
WY,1994,0.25,A,1994-07-03
WY,1992,0.25,A,1992-01-15
WY,1993,0.25,A,1993-08-14
WY,1992,0.25,A,1992-07-01
WY,1994,0.25,A,1994-07-06
WY,1993,0.25,A,1993-09-25
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-11-01
WY,1992,0.25,A,1992-10-23
WY,1994,0.25,A,1994-06-24
WY,1996,0.25,A,1996-07-25
WY,1996,0.25,A,1996-09-02
WY,1992,0.25,A,1992-07-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-04-24
WY,1994,0.25,A,1994-10-01
WY,1992,0.25,A,1992-09-04
WY,1992,0.25,A,1992-01-01
WY,1996,0.25,A,1996-08-02
WY,1994,0.25,A,1994-07-17
WY,1992,0.25,A,1992-01-01
WY,1993,0.25,A,1993-05-09
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-07-18
WY,1992,0.25,A,1992-09-04
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-05-07
WY,1992,0.25,A,1992-07-18
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-08-21
WY,1992,0.25,A,1992-07-23
WY,1994,0.25,A,1994-07-01
WY,1992,0.25,A,1992-10-27
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1993,0.25,A,1993-07-08
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-05
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1993,0.25,A,1993-10-01
WY,1994,0.25,A,1994-07-01
WY,1992,0.25,A,1992-05-20
WY,1992,0.25,A,1992-05-06
WY,1996,0.25,A,1996-10-01
WY,1995,0.25,A,1995-10-01
WY,1993,0.25,A,1993-07-14
WY,1992,0.25,A,1992-04-29
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-06-29
WY,1995,0.25,A,1995-08-20
WY,1992,0.25,A,1992-07-01
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-04-06
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-09-09
WY,1994,0.25,A,1994-07-10
WY,1996,0.25,A,1996-08-09
WY,1994,0.25,A,1994-07-30
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-07-30
WY,1994,0.25,A,1994-06-22
WY,1995,0.25,A,1995-07-31
WY,1994,9.5,B,1994-07-02
WY,1994,0.25,A,1994-10-09
WY,1996,0.25,A,1996-08-15
WY,1992,0.25,A,1992-07-31
WY,1996,0.25,A,1996-07-03
WY,1995,0.25,A,1995-12-25
WY,1994,0.25,A,1994-09-14
WY,1993,0.25,A,1993-10-01
WY,1994,0.25,A,1994-08-05
WY,1994,8.0,B,1994-07-03
WY,1994,0.25,A,1994-06-10
WY,1995,0.25,A,1995-07-12
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-06-26
WY,1994,0.25,A,1994-06-01
WY,1992,0.25,A,1992-06-18
WY,1995,0.25,A,1995-08-25
WY,1992,0.25,A,1992-07-01
WY,1996,0.25,A,1996-08-02
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-04
WY,1995,0.25,A,1995-10-01
WY,1992,0.25,A,1992-05-08
WY,1994,0.25,A,1994-07-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-10-01
WY,1994,0.25,A,1994-09-05
WY,1994,0.25,A,1994-10-01
WY,1995,0.25,A,1995-11-06
WY,1996,0.25,A,1996-10-01
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1993,0.25,A,1993-10-01
WY,1992,0.25,A,1992-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-10-01
WY,1993,0.25,A,1993-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-06
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1995,0.25,A,1995-07-01
WY,1995,0.25,A,1995-10-01
WY,1992,0.25,A,1992-07-30
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-04
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-08-25
WY,1996,0.25,A,1996-05-18
WY,1992,0.25,A,1992-06-05
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-04-20
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-04-01
WY,1996,0.25,A,1996-04-25
WY,1996,0.25,A,1996-04-06
WY,1994,0.25,A,1994-10-01
WY,1992,0.25,A,1992-04-30
WY,1996,0.25,A,1996-04-16
WY,1993,0.25,A,1993-07-13
WY,1996,0.25,A,1996-07-01
WY,1995,0.25,A,1995-07-01
WY,1996,0.25,A,1996-04-15
WY,1995,0.25,A,1995-07-09
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-07-01
WY,1995,0.25,A,1995-10-01
WY,1994,0.25,A,1994-07-01
WY,1996,0.25,A,1996-04-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1996,90.0,C,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-08
WY,1994,0.25,A,1994-07-03
WY,1992,0.25,A,1992-02-26
WY,1994,0.25,A,1994-07-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-10-01
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-07-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-10-01
WY,1996,0.25,A,1996-10-01
WY,1994,0.25,A,1994-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-07-24
WY,1993,0.25,A,1993-10-01
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-10-01
WY,1995,0.25,A,1995-07-01
WY,1992,0.25,A,1992-01-01
WY,1994,0.25,A,1994-07-11
WY,1994,0.25,A,1994-07-01
WY,1995,0.25,A,1995-07-01
WY,1995,0.25,A,1995-10-01
WY,1993,0.25,A,1993-07-15
WY,1994,0.25,A,1994-10-01
WY,1993,0.25,A,1993-07-15
WY,1992,0.25,A,1992-09-08
WY,1995,0.25,A,1995-10-01
WY,1996,0.25,A,1996-10-01
WY,1996,0.25,A,1996-10-01
WY,1992,0.25,A,1992-09-14
